Loading checkpoint model /speech/ds_pytorch_chkpts_lstm_5/deepspeech_checkpoint_epoch_15_iter_3100.pth
[['/speech/spoken_wikipedia_german/0000000_0000000_103784-104188.wav', 'hundert siebenunddreissig wurde deutlich']]
[['/speech/german-speechdata-package-v2/dev/2015-02-04-12-57-26_Samson.wav', 'steuerbetrug und steuerhinterziehung senken das bip um rund zweihundert milliarden eur pro jahr']]
Shuffling batches for the following epochs
Warning:  apex was installed without --cpp_ext.  Falling back to Python flatten and unflatten.
DistributedDataParallel(
  (module): DeepSpeech(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace)
      )
    )
    (rnns): Sequential(
      (0): BatchRNN(
        (rnn): LSTM(1312, 800, bidirectional=True)
      )
      (1): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(800, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): LSTM(800, 800, bidirectional=True)
      )
      (2): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(800, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): LSTM(800, 800, bidirectional=True)
      )
      (3): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(800, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): LSTM(800, 800, bidirectional=True)
      )
      (4): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(800, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): LSTM(800, 800, bidirectional=True)
      )
    )
    (fc): Sequential(
      (0): SequenceWise (
      Sequential(
        (0): BatchNorm1d(800, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (1): Linear(in_features=800, out_features=32, bias=False)
      ))
    )
    (inference_softmax): InferenceBatchSoftmax()
  )
)
Number of parameters: 54825568
Epoch: [15][3101/24216]	Time 3.433 (3.433)	Data 0.266 (0.266)	Loss 3.0050 (3.0050)	
Epoch: [15][3102/24216]	Time 2.288 (2.861)	Data 0.001 (0.133)	Loss 0.9290 (1.9670)	
Epoch: [15][3103/24216]	Time 3.955 (3.225)	Data 0.001 (0.089)	Loss 18.5472 (7.4937)	
Epoch: [15][3104/24216]	Time 3.206 (3.220)	Data 0.006 (0.068)	Loss 9.8174 (8.0746)	
Epoch: [15][3105/24216]	Time 1.841 (2.945)	Data 0.001 (0.055)	Loss 0.1809 (6.4959)	
Epoch: [15][3106/24216]	Time 2.896 (2.937)	Data 0.003 (0.046)	Loss 1.9248 (5.7340)	
Epoch: [15][3107/24216]	Time 1.670 (2.756)	Data 0.003 (0.040)	Loss 6.8381 (5.8918)	
Epoch: [15][3108/24216]	Time 4.970 (3.032)	Data 0.003 (0.035)	Loss 21.0441 (7.7858)	
Epoch: [15][3109/24216]	Time 5.586 (3.316)	Data 0.003 (0.032)	Loss 1.9259 (7.1347)	
Epoch: [15][3110/24216]	Time 3.582 (3.343)	Data 0.004 (0.029)	Loss 38.4675 (10.2680)	
Epoch: [15][3111/24216]	Time 2.904 (3.303)	Data 0.003 (0.027)	Loss 7.2279 (9.9916)	
Epoch: [15][3112/24216]	Time 2.893 (3.269)	Data 0.003 (0.025)	Loss 8.3718 (9.8566)	
Epoch: [15][3113/24216]	Time 1.681 (3.147)	Data 0.003 (0.023)	Loss 0.3461 (9.1250)	
Epoch: [15][3114/24216]	Time 1.646 (3.039)	Data 0.003 (0.022)	Loss 0.2645 (8.4922)	
Epoch: [15][3115/24216]	Time 1.863 (2.961)	Data 0.003 (0.020)	Loss 6.7100 (8.3733)	
Epoch: [15][3116/24216]	Time 2.240 (2.916)	Data 0.003 (0.019)	Loss 3.7700 (8.0856)	
Epoch: [15][3117/24216]	Time 24.758 (4.201)	Data 0.003 (0.018)	Loss 0.3328 (7.6296)	
Epoch: [15][3118/24216]	Time 2.440 (4.103)	Data 0.003 (0.017)	Loss 0.2137 (7.2176)	
Epoch: [15][3119/24216]	Time 2.258 (4.006)	Data 0.003 (0.017)	Loss 4.8632 (7.0937)	
Epoch: [15][3120/24216]	Time 2.110 (3.911)	Data 0.003 (0.016)	Loss 1.9477 (6.8364)	
Epoch: [15][3121/24216]	Time 3.268 (3.880)	Data 0.003 (0.015)	Loss 2.6468 (6.6369)	
